ID_FASHI,RA_FASHI,DEC_FASHI,z_FASHI,OBJID_SDSS,RA_SDSS,DEC_SDSS,Probability_SDSS
,deg,deg,,,deg,deg,
20230053698,198.356,31.924,0.02425,1237665330394169481,198.363,31.924,0.975
20230008091,85.414,31.928,0.02387,1237673706640772721,85.408,31.928,0.853
20230008125,26.188,31.955,0.03578,1237678892280774991,26.221,31.929,0.973
20230008096,4.790,31.931,0.02391,1237680477658153242,4.782,31.933,0.995
20230008106,133.513,31.938,0.07697,1237660764839280997,133.518,31.934,0.982
20230053606,340.167,31.932,0.02437,1237680503431824232,340.167,31.936,0.990
20230008101,0.162,31.935,0.04206,1237663234987786752,0.165,31.938,0.997
20230008133,36.415,31.965,0.01808,1237678894968800016,36.407,31.940,0.704
20230008093,22.139,31.930,0.03527,1237679581618503867,22.148,31.940,0.988
20230053855,186.659,31.945,0.02985,1237665226232300198,186.657,31.948,0.990
20230008114,31.825,31.947,0.01693,1237678807461200037,31.834,31.950,0.996
20230008116,179.254,31.950,0.01084,1237665226229547659,179.253,31.950,0.999
20230008119,108.529,31.952,0.07364,1237673758188634928,108.530,31.952,1.000
20230008117,17.998,31.951,0.02238,1237680311235903620,18.001,31.953,0.999
20230060987,244.610,31.954,0.02309,1237662498398404723,244.613,31.954,0.980
20230008129,28.951,31.960,0.03449,1237678892818629031,28.953,31.956,1.000
20230008181,36.390,31.993,0.01810,1237678894968799989,36.395,31.956,0.008
20230008113,202.015,31.946,0.02427,1237665330932416519,202.012,31.959,0.999
20230008122,36.237,31.952,0.01781,1237678894968734300,36.247,31.959,0.966
20230008139,30.304,31.969,0.03858,1237678893356024060,30.292,31.960,0.999
20230008136,26.056,31.968,0.03648,1237678892280709613,26.056,31.969,1.000
20230008151,29.105,31.977,0.03880,1237678806923345991,29.081,31.970,0.992
20230008170,34.343,31.988,0.02026,1237678894431208544,34.344,31.972,0.318
20230008142,30.090,31.971,0.03288,1237678893355958297,30.090,31.973,1.000
20230008176,218.991,31.992,0.06948,1237664852571914333,219.001,31.973,0.845
20230008143,14.984,31.972,0.01581,1237680478198759776,14.986,31.975,0.997
20230060990,16.078,31.979,0.07322,1237680314984104668,16.087,31.975,0.946
20230008140,230.957,31.970,0.02327,1237662340008771730,230.994,31.981,0.936
20230008160,24.484,31.983,0.03538,1237679582156226767,24.489,31.981,0.999
20230008155,125.194,31.981,0.06995,1237657773927366870,125.194,31.982,0.960
20230008154,216.161,31.981,0.01409,1237665129629089887,216.166,31.983,0.987
20230008173,88.356,31.990,0.02749,1237673705031140173,88.377,31.984,0.964
20230008146,88.281,31.974,0.02758,1237673705031143192,88.282,31.984,0.983
20230008153,28.070,31.979,0.04345,1237678892818366495,28.127,31.985,0.991
20230008148,344.265,31.976,0.02228,1237680498602803789,344.263,31.986,0.991
20230008164,344.443,31.985,0.02322,1237680498602868801,344.442,31.990,0.999
20230008157,22.911,31.982,0.02419,1237680316060401857,22.910,31.990,0.995
20230008167,158.455,31.986,0.02461,1237665016309940418,158.456,31.990,0.996
20230008179,224.768,31.993,0.08747,1237662224081879220,224.776,31.990,0.982
20230008182,230.285,31.994,0.03129,1237662305658798230,230.285,31.991,0.998
20230008183,127.876,31.994,0.07308,1237658191074820313,127.873,31.994,0.999
20230008185,343.415,31.995,0.01315,1237680502896133147,343.411,31.995,0.958
20230008188,29.750,31.997,0.01740,1237678806923608077,29.751,32.000,0.973
20230008196,225.250,32.004,0.02281,1237662662137086238,225.253,32.002,0.994
20230008186,64.546,31.996,0.02699,1237660752484565103,64.544,32.004,0.993
20230008208,42.930,32.015,0.03902,1237670457506660451,42.928,32.011,0.999
20230008213,20.907,32.020,0.06946,1237666214077726818,20.939,32.013,0.925
20230008204,182.075,32.013,0.02281,1237665226230596333,182.075,32.014,0.998
20230008225,18.252,32.032,0.03490,1237680315521827381,18.251,32.019,0.964
20230008199,42.425,32.008,0.02540,1237670458043466251,42.429,32.020,0.952
20230008217,215.407,32.023,0.03404,1237665129628827755,215.413,32.022,0.991
20230008215,119.876,32.021,0.01037,1237657593536774169,119.881,32.024,0.993
20230060994,251.754,32.017,0.03675,1237659162817003864,251.762,32.027,0.983
20230008221,29.409,32.029,0.03356,1237678806923477025,29.418,32.027,0.996
20230008218,36.281,32.024,0.01794,1237678809073385750,36.298,32.030,0.970
20230008227,144.559,32.032,0.03845,1237664667894153438,144.563,32.031,0.986
20230008223,34.518,32.031,0.02040,1237678808535925152,34.519,32.033,0.924
20230008229,229.313,32.033,0.07583,1237662305121600087,229.313,32.036,0.918
20230008246,27.522,32.049,0.01685,1237678892818104702,27.505,32.038,0.987
20230008197,25.030,32.004,0.03547,1237680316597993744,25.009,32.038,0.585
20230008236,142.118,32.039,0.02232,1237664668967043593,142.118,32.038,0.997
20230008238,224.142,32.042,0.06894,1237662661599822914,224.142,32.040,0.950
20230008233,110.132,32.036,0.02599,1237673757652353654,110.138,32.045,0.963
20230008235,87.826,32.038,0.04711,1237673705567817252,87.820,32.047,0.682
20230008250,153.934,32.051,0.02878,1237664336633921617,153.938,32.050,0.990
20230008264,90.825,32.058,0.02843,1237673703958184607,90.787,32.051,0.982
20230008248,205.020,32.050,0.03586,1237665228386598975,205.010,32.051,0.958
20230008251,205.376,32.054,0.01667,1237665126940868828,205.386,32.051,0.940
20230008256,155.154,32.055,0.02352,1237665099005624403,155.161,32.054,0.988
20230008253,212.249,32.055,0.06903,1237665128553972074,212.249,32.055,1.000
20230008260,30.921,32.056,0.01590,1237678807460872684,30.926,32.059,0.908
20230008247,13.152,32.050,0.01779,1237680478198104124,13.151,32.059,0.994
20230060996,217.997,32.062,0.02859,1237662696491843882,218.008,32.061,0.947
20230008265,117.115,32.059,0.05485,1237674288070591243,117.118,32.063,0.990
20230008276,42.391,32.065,0.03417,1237670458043465841,42.396,32.065,1.000
20230008269,1.860,32.062,0.01622,1237680310693003415,1.864,32.072,0.973
20230060997,111.684,32.083,0.03766,1237674366990418096,111.664,32.072,0.945
20230065385,185.037,32.091,0.04171,1237665226231709769,185.021,32.073,0.729
20230008257,25.265,32.056,0.02674,1237678892280447006,25.232,32.074,0.987
20230008290,20.994,32.076,0.05870,1237666214077792498,20.994,32.077,1.000
20230008278,18.024,32.068,0.02028,1237680315521696028,18.020,32.078,0.998
20230008294,139.784,32.079,0.02439,1237661382232965345,139.790,32.079,0.988
20230008297,337.245,32.082,0.02223,1237680504504516898,337.247,32.083,1.000
20230008308,204.597,32.089,0.03579,1237665228386402515,204.595,32.085,0.993
20230008295,210.155,32.079,0.08092,1237665128016314617,210.147,32.087,0.925
20230008304,40.477,32.086,0.01525,1237670962163679416,40.479,32.088,1.000
20230008302,224.249,32.085,0.05390,1237662661599822025,224.254,32.089,0.966
20230050183,220.525,32.092,0.07004,1237662697566503201,220.524,32.092,1.000
20230008336,109.232,32.101,0.03689,1237673758188961824,109.243,32.093,0.869
20230008326,146.053,32.098,0.02214,1237664869751587173,146.049,32.094,0.952
20230008330,12.659,32.100,0.01791,1237680478197907930,12.665,32.094,0.950
20230008319,63.875,32.095,0.02122,1237660753021437089,63.876,32.096,1.000
20230008310,35.775,32.087,0.03662,1237678894968537547,35.773,32.097,0.991
20230008341,42.921,32.102,0.00490,1237670960016588921,42.922,32.099,0.941
20230008343,117.703,32.104,0.01763,1237657608568373429,117.706,32.105,0.967
20230060998,15.053,32.097,0.01416,1237680311234790044,15.055,32.107,0.976
20230051983,23.530,32.110,0.02132,1237679582155899534,23.534,32.111,0.919
20230008338,22.369,32.101,0.03529,1237680316060205608,22.369,32.111,0.919
20230051994,113.848,32.110,0.01632,1237653587940344805,113.849,32.112,0.979
20230008360,194.410,32.117,0.02249,1237665226772054446,194.411,32.116,0.988
20230008365,235.024,32.122,0.05111,1237661850413367691,235.022,32.119,0.990
20230053547,41.974,32.129,0.03441,1237670458580271864,41.977,32.120,0.969
20230050104,232.333,32.122,0.06950,1237662341082907065,232.341,32.120,0.962
20230061000,252.828,32.111,0.02313,1237659324959424873,252.825,32.120,0.989
20230008359,223.978,32.119,0.00708,1237662661599756565,223.985,32.122,0.992
20230008355,211.090,32.113,0.06235,1237665024914685980,211.098,32.123,0.909
20230108436,13.412,32.121,0.02556,1237680478198170387,13.404,32.123,0.873
20230008373,190.476,32.126,0.00224,1237665329854415449,190.476,32.124,0.860
20230008317,41.425,32.124,0.01852,1237670459117077139,41.425,32.124,0.999
20230053673,0.992,32.128,0.04145,1237680310692676700,0.991,32.126,0.980
20230065083,219.900,32.120,0.01587,1237664853109047414,219.899,32.126,0.998
20230008368,22.193,32.110,0.01594,1237680316060139782,22.206,32.127,0.984
20230008381,21.549,32.136,0.01399,1237666213540922566,21.549,32.134,0.933
20230008361,193.437,32.119,0.02270,1237665226771726562,193.440,32.137,0.861
20230108414,179.350,32.142,0.01063,1237665329850286799,179.352,32.140,0.759
20230008395,204.022,32.134,0.00811,1237665228386205859,204.024,32.140,0.996
20230061004,143.700,32.154,0.03059,1237664869213864129,143.697,32.143,0.990
20230053838,186.867,32.139,0.03167,1237665329853039133,186.876,32.144,0.907
20230053671,6.065,32.144,0.03159,1237680310694577047,6.065,32.145,0.977
20230008364,22.978,32.134,0.04129,1237679582155637116,22.982,32.146,0.988
20230061003,22.649,32.144,0.02131,1237679582155571230,22.651,32.150,0.998
20230008465,112.613,32.150,0.01575,1237654392172708081,112.620,32.153,0.999
20230008403,41.263,32.158,0.00529,1237670961626939797,41.263,32.158,0.998
20230053717,108.765,32.206,0.03667,1237673758188766944,108.784,32.160,0.000
20230008460,66.250,32.159,0.03501,1237660553304343017,66.253,32.160,1.000
20230053714,109.193,32.185,0.02301,1237673758188896552,109.184,32.162,0.949
20230050094,10.230,32.181,0.07331,1237680310696148998,10.202,32.163,0.971
20230008411,117.448,32.165,0.02801,1237657595683733768,117.456,32.163,0.977
20230061007,16.349,32.178,0.01794,1237680311235248250,16.337,32.170,0.998
20230008436,13.527,32.174,0.02545,1237680478198235855,13.530,32.172,0.992
20230008473,244.737,32.175,0.02319,1237665356155519032,244.743,32.177,0.976
20230053604,340.036,32.192,0.02489,1237672763362574745,340.047,32.178,0.969
20230008474,152.257,32.188,0.02639,1237664878343225590,152.259,32.181,0.934
20230058517,192.912,32.182,0.00283,1237665226771529934,192.915,32.181,0.985
20230061010,20.726,32.181,0.03552,1237680316059550307,20.726,32.183,0.987
20230008518,244.124,32.206,0.08304,1237665356692390126,244.135,32.189,0.897
20230008494,341.928,32.191,0.01288,1237680503432479251,341.934,32.190,0.995
20230008503,14.023,32.196,0.01698,1237680311234396522,14.031,32.191,0.992
20230061013,20.254,32.193,0.03519,1237680311773561058,20.266,32.193,0.989
20230008515,156.589,32.201,0.03770,1237665129070395612,156.584,32.196,0.945
20230061011,19.582,32.185,0.03457,1237680311773298891,19.596,32.197,0.981
20230053635,156.726,32.198,0.02357,1237665129070461492,156.733,32.197,0.954
20230008516,336.540,32.202,0.04132,1237680500747534487,336.546,32.201,1.000
20230061014,111.476,32.206,0.00906,1237651191884219853,111.478,32.205,0.966
20230065070,170.696,32.202,0.01180,1237665330920817016,170.703,32.206,0.900
20230061012,5.608,32.188,0.06557,1237676441460080704,5.594,32.208,0.990
20230065266,160.346,32.204,0.03658,1237665127998029932,160.347,32.210,0.974
20230008521,208.888,32.210,0.02234,1237665128015856203,208.885,32.210,0.960
20230008542,352.384,32.226,0.04460,1237680474446561416,352.415,32.211,0.984
20230008525,180.673,32.212,0.02599,1237665329850745394,180.672,32.212,0.980
20230058522,335.998,32.214,0.02215,1237680505040994419,336.011,32.215,0.991
20230008531,43.823,32.214,0.03178,1237670456970051872,43.824,32.219,0.999
20230008537,157.608,32.221,0.02449,1237665016846549684,157.610,32.220,0.975
20230061018,35.984,32.222,0.01049,1237678809073254746,35.986,32.221,0.999
20230008538,13.163,32.221,0.01636,1237680478198104145,13.163,32.222,0.999
20230061020,19.211,32.225,0.03474,1237680311773168027,19.216,32.223,0.998
20230008550,226.279,32.231,0.02289,1237662662674219356,226.279,32.229,0.998
20230008545,202.061,32.228,0.06046,1237665331469287447,202.064,32.229,0.998
20230008549,216.770,32.230,0.01173,1237662713137529193,216.780,32.230,0.993
20230008560,353.233,32.239,0.01697,1237680474446889453,353.234,32.233,0.985
20230008565,66.623,32.239,0.00755,1237660552767473147,66.624,32.236,0.998
20230008557,168.506,32.238,0.04440,1237665369581093449,168.501,32.240,0.944
20230050185,229.138,32.219,0.07092,1237662339471179975,229.138,32.244,0.988
20230053674,124.454,32.240,0.03590,1237657628971565487,124.452,32.246,0.977
20230050759,218.116,32.282,0.04822,1237664852571521193,218.118,32.247,0.897
20230008584,124.848,32.256,0.01771,1237657774464238130,124.845,32.251,0.997
20230065068,178.599,32.252,0.01076,1237665226766221503,178.597,32.251,0.997
20230008574,175.456,32.246,0.04500,1237665330385715378,175.447,32.254,0.942
20230061022,26.963,32.254,0.03819,1237678892817907991,26.962,32.255,1.000
20230008581,0.931,32.253,0.06868,1237680478193582265,0.933,32.256,0.999
20230065265,167.835,32.259,0.03588,1237665331456639538,167.834,32.256,0.860
20230008594,156.676,32.261,0.01494,1237665129070460962,156.676,32.260,0.999
20230008612,0.491,32.275,0.04503,1237680478193385843,0.491,32.260,0.963
20230008592,41.067,32.260,0.03343,1237670459653947847,41.068,32.260,1.000
20230008601,343.436,32.267,0.02034,1237680499139412517,343.437,32.262,0.998
20230008583,90.999,32.255,0.02293,1237673703958316321,90.990,32.263,0.952
20230008597,340.801,32.262,0.02968,1237680499675300392,340.801,32.263,1.000
20230008603,350.165,32.267,0.03082,1237680474982646096,350.164,32.264,1.000
20230053727,109.704,32.251,0.02653,1237673758189093694,109.707,32.265,0.989
20230008591,40.801,32.260,0.02455,1237670962163810545,40.794,32.266,1.000
20230008621,66.691,32.280,0.03494,1237660552767472439,66.706,32.268,0.991
20230008414,179.290,32.264,0.01052,1237665226766483852,179.286,32.269,0.957
20230008602,179.280,32.267,0.01051,1237665226766483852,179.286,32.269,0.965
20230008613,189.711,32.275,0.01438,1237665226770350124,189.713,32.272,0.997
20230008618,1.193,32.276,0.04362,1237680478193647885,1.201,32.273,0.999
20230053929,200.917,32.285,0.03718,1237665227848220721,200.914,32.276,0.992
20230008614,152.564,32.275,0.00487,1237664871901364370,152.568,32.277,1.000
20230008622,352.380,32.280,0.01929,1237680474446561636,352.383,32.277,1.000
20230008619,32.049,32.277,0.01678,1237678807998136447,32.052,32.277,0.999
20230008607,351.678,32.271,0.04436,1237680311763009876,351.688,32.280,0.999
20230008606,350.905,32.270,0.02018,1237680311762747862,350.915,32.282,0.973
20230061026,35.418,32.278,0.02866,1237678809073058003,35.421,32.283,0.999
20230008625,91.141,32.283,0.02652,1237673703958380751,91.139,32.284,0.991
20230050762,212.129,32.293,0.05032,1237665025451884652,212.132,32.287,0.966
20230008631,202.534,32.287,0.00248,1237665331469418693,202.538,32.288,0.996
20230008643,341.660,32.297,0.02265,1237672764973385249,341.659,32.297,0.988
20230008649,353.781,32.301,0.04499,1237680474447086262,353.787,32.299,0.990
20230008642,192.131,32.296,0.02266,1237665330391875660,192.135,32.300,0.989
20230061028,188.893,32.294,0.02990,1237665226770022459,188.903,32.301,0.976
20230053941,204.223,32.300,0.04418,1237665126940410388,204.224,32.301,0.989
20230008645,169.622,32.298,0.02385,1237665369581551822,169.631,32.303,0.959
20230061030,29.617,32.301,0.03846,1237678807460348208,29.626,32.304,0.981
20230008653,355.510,32.307,0.02796,1237666185109176636,355.519,32.305,0.992
20230008664,110.853,32.317,0.02628,1237674367527027295,110.862,32.312,0.998
20230008711,40.754,32.354,0.01353,1237670962163810598,40.761,32.313,0.992
20230008661,0.303,32.314,0.03526,1237680478193320990,0.302,32.314,0.994
20230008684,111.099,32.332,0.02605,1237674367527092985,111.103,32.319,0.991
20230008670,0.973,32.321,0.04510,1237680478193582931,0.958,32.319,0.691
20230008680,336.332,32.328,0.02946,1237680505041126477,336.334,32.325,0.994
20230008677,144.599,32.326,0.02218,1237664869750997349,144.600,32.327,0.999
20230061033,16.162,32.328,0.01577,1237680315521040554,16.169,32.330,0.990
20230061034,148.988,32.339,0.01507,1237664870826312394,148.990,32.336,0.984
20230050731,91.482,32.337,0.04861,1237673703958449213,91.482,32.338,1.000
20230008696,43.973,32.340,0.03765,1237670456970117849,43.933,32.340,0.257
20230008697,145.392,32.342,0.02208,1237664667894481292,145.395,32.341,0.989
20230008663,90.139,32.316,0.03580,1237673704494924175,90.159,32.348,0.860
20230058534,12.664,32.353,0.01644,1237680311233872280,12.651,32.349,0.925
20230008682,41.099,32.331,0.01711,1237670459653947729,41.105,32.350,1.000
20230061035,24.526,32.346,0.01769,1237678892280119743,24.525,32.352,0.992
20230008690,131.349,32.335,0.02537,1237660634911604889,131.328,32.353,0.929
20230052017,205.206,32.381,0.00885,1237665023838781574,205.198,32.353,0.818
20230008700,235.966,32.344,0.03160,1237662620259778839,235.972,32.355,0.880
20230008714,41.242,32.357,0.01598,1237670961627005373,41.233,32.357,0.942
20230008712,340.695,32.354,0.02972,1237680503968891669,340.692,32.357,0.998
20230008719,129.094,32.358,0.08585,1237658190538408335,129.098,32.358,0.901
20230050744,208.904,32.362,0.04698,1237665128015856137,208.904,32.362,0.996
20230008718,244.433,32.358,0.03285,1237662300836331697,244.432,32.363,1.000
20230008729,230.398,32.367,0.07005,1237662306195604816,230.400,32.368,0.935
20230008727,34.652,32.366,0.01643,1237678894968144200,34.656,32.371,0.999
20230061039,355.306,32.373,0.01312,1237680474447675897,355.308,32.373,0.999
20230061038,6.847,32.373,0.03584,1237676440386667091,6.850,32.374,0.971
20230008739,244.426,32.375,0.07964,1237662300836331544,244.427,32.375,0.999
20230008747,253.170,32.379,0.06871,1237659329782219510,253.170,32.380,0.993
20230008752,189.397,32.384,0.03850,1237665226770219181,189.394,32.380,0.988
20230008749,189.747,32.381,0.04555,1237665226770350296,189.746,32.382,0.999
20230061042,25.863,32.404,0.02724,1237678892817514756,25.859,32.384,0.909
20230008748,40.945,32.379,0.01351,1237670459653947557,40.955,32.390,0.908
20230008763,171.402,32.390,0.03354,1237665330921079105,171.404,32.390,0.989
20230008765,341.297,32.391,0.02144,1237680499675497299,341.300,32.391,0.999
20230008767,200.279,32.393,0.04441,1237665227847959114,200.276,32.393,0.923
20230050763,212.617,32.404,0.05072,1237665129090908303,212.615,32.393,0.918
20230008754,91.274,32.385,0.02609,1237673703958446164,91.288,32.394,1.000
20230008771,152.057,32.395,0.01955,1237664871901167756,152.057,32.396,0.999
20230052037,34.465,32.415,0.01603,1237678894968078360,34.463,32.396,1.000
20230053754,214.852,32.396,0.03804,1237665103821669198,214.851,32.397,0.967
20230008778,41.296,32.400,0.01606,1237670961627071329,41.296,32.397,0.952
20230061041,17.206,32.397,0.01548,1237680311772447523,17.225,32.397,0.964
20230008783,90.206,32.405,0.05480,1237673704494926362,90.216,32.401,0.985
20230058539,32.700,32.404,0.04637,1237678894430552986,32.710,32.402,0.944
20230008777,337.233,32.399,0.04145,1237680500747797206,337.239,32.405,0.999
20230050119,212.670,32.406,0.07849,1237665129090909095,212.673,32.406,0.908
20230008785,253.607,32.407,0.00417,1237659330319155662,253.607,32.407,0.999
20230053723,109.873,32.424,0.02419,1237673758189159183,109.839,32.411,0.903
20230052014,180.475,32.415,0.02169,1237665226766942987,180.474,32.416,0.981
20230053925,209.261,32.420,0.03413,1237665102209024250,209.264,32.416,0.943
20230008797,336.025,32.414,0.02180,1237680501284209127,336.024,32.417,1.000
20230058545,336.016,32.415,0.02181,1237680501284209127,336.024,32.417,0.999
20230008801,352.348,32.418,0.04472,1237680311763272058,352.360,32.417,0.996
20230050120,214.598,32.422,0.07899,1237665129628501039,214.600,32.419,0.706
20230008796,240.260,32.413,0.05447,1237662337328873968,240.265,32.419,0.983
20230008787,194.348,32.408,0.03729,1237665227308925224,194.344,32.422,0.842
20230008786,113.522,32.408,0.01557,1237653588477215017,113.523,32.423,0.884
20230008819,254.366,32.430,0.05885,1237655373040583043,254.367,32.424,0.995
20230008885,157.930,32.455,0.02169,1237665129070919711,157.931,32.424,0.905
20230008830,40.783,32.435,0.01347,1237670962163875850,40.813,32.425,1.008
20230008821,109.897,32.431,0.02647,1237673758189224094,109.904,32.428,0.957
20230065323,175.268,32.449,0.04059,1237665369046712391,175.278,32.428,0.983
20230008803,352.506,32.419,0.01671,1237680311763338005,352.502,32.428,0.740
20230008823,253.138,32.432,0.03523,1237659329782219367,253.134,32.430,0.987
20230008816,152.911,32.430,0.02832,1237664878343488469,152.914,32.431,0.925
20230008831,145.383,32.435,0.02293,1237664092905799841,145.384,32.432,0.990
20230008813,13.059,32.428,0.01637,1237680311234068981,13.057,32.433,0.976
20230008818,340.160,32.430,0.02270,1237680503968759876,340.163,32.433,1.000
20230008825,3.791,32.433,0.01094,1237680478194631582,3.792,32.434,0.971
20230008834,0.955,32.437,0.00355,1237680311229548019,0.952,32.437,0.974
20230053663,160.771,32.443,0.03272,1237665016310857920,160.782,32.437,0.720
20230061047,6.132,32.437,0.02306,1237676440923406519,6.159,32.442,0.829
20230061043,91.544,32.405,0.02664,1237673703958512094,91.524,32.444,0.932
20230008851,335.750,32.448,0.02133,1237680501284144046,335.748,32.446,0.999
20230053658,169.030,32.446,0.02467,1237665331457097904,169.040,32.446,0.969
20230008863,359.987,32.438,0.03357,1237663234987589961,359.991,32.448,0.996
20230008856,41.645,32.451,0.01608,1237670459117207853,41.649,32.449,1.000
20230008842,337.142,32.443,0.00274,1237680505041388251,337.146,32.450,0.998
20230061048,24.401,32.447,0.01627,1237678806384705660,24.403,32.451,1.000
20230008891,143.006,32.466,0.01582,1237664093978755232,143.056,32.455,0.594
20230008852,0.931,32.450,0.06821,1237680311229547025,0.931,32.455,0.998
20230008855,66.447,32.453,0.08247,1237660750337278102,66.442,32.460,0.998
20230058546,20.117,32.462,0.05774,1237680312310366503,20.114,32.462,0.999
20230058549,187.390,32.472,0.01327,1237665226769498436,187.409,32.463,0.840
20230008872,242.262,32.461,0.05141,1237662473693626581,242.265,32.464,1.000
20230053920,205.470,32.467,0.02729,1237665127477740566,205.471,32.467,0.986
20230008880,42.797,32.472,0.00387,1237670458043728159,42.815,32.478,0.988
20230053846,187.850,32.475,0.04315,1237665330390302906,187.847,32.485,0.837
20230008931,170.066,32.489,0.04146,1237665331457491124,170.071,32.487,0.991
20230061051,343.747,32.487,0.02338,1237680503433135070,343.752,32.490,0.998
20230008928,190.774,32.487,0.00303,1237665330391351318,190.779,32.491,1.000
20230008925,180.112,32.489,0.02156,1237665330387419582,180.122,32.491,0.925
20230008951,164.526,32.497,0.04547,1237665127462666366,164.526,32.496,1.000
20230053664,342.029,32.500,0.03727,1237672765510256274,342.031,32.497,0.898
20230050719,110.034,32.492,0.05043,1237673758189289586,110.032,32.500,0.988
20230053748,109.950,32.521,0.02562,1237673758189224551,109.945,32.510,0.988
20230008939,210.663,32.497,0.06212,1237665102746419214,210.650,32.510,1.001
20230008970,40.920,32.503,0.01369,1237670962163941422,40.961,32.512,1.002
20230008997,40.956,32.514,0.01512,1237670962163941422,40.961,32.512,1.000
20230009025,196.168,32.526,0.05017,1237665330930188500,196.172,32.515,0.899
20230009046,29.573,32.520,0.01490,1237678893892567925,29.573,32.518,0.963
20230058551,18.645,32.528,0.02264,1237680316058763674,18.649,32.519,0.985
20230009031,153.040,32.522,0.03564,1237664878343553224,153.043,32.520,0.993
20230009049,336.097,32.519,0.02177,1237680501284275404,336.095,32.522,0.964
20230009050,91.890,32.518,0.02700,1237673703958644273,91.890,32.524,0.996
20230053565,41.339,32.527,0.03897,1237670961627136546,41.336,32.529,0.989
20230053666,342.835,32.531,0.02909,1237680503432807860,342.837,32.531,0.972
20230009078,183.292,32.535,0.04304,1237665330388598940,183.293,32.532,0.982
20230009062,337.615,32.542,0.06506,1237680505041584750,337.618,32.532,0.998
20230009048,0.483,32.534,0.01638,1237663235524460655,0.483,32.534,0.986
20230008994,151.082,32.533,0.00484,1237664338243617096,151.089,32.535,0.990
20230009057,339.009,32.539,0.02202,1237680504505237599,339.010,32.535,0.936
20230053931,204.957,32.544,0.02704,1237665127477543016,204.952,32.538,0.994
20230009052,219.136,32.537,0.06974,1237662697565913255,219.148,32.538,0.958
20230009063,203.482,32.541,0.02460,1237665023838126196,203.493,32.539,0.966
20230058554,336.111,32.562,0.02176,1237680501284275117,336.101,32.545,0.806
20230009075,14.433,32.550,0.02460,1237680478735433989,14.435,32.547,1.000
20230009070,27.071,32.545,0.03994,1237678893354778910,27.083,32.548,0.997
20230009020,187.095,32.537,0.04240,1237665330390040627,187.129,32.548,0.997
20230009084,86.930,32.556,0.02508,1237673706641425279,86.949,32.549,0.990
20230061057,200.541,32.547,0.00282,1237665331468698050,200.535,32.553,0.822
20230009077,214.152,32.555,0.03695,1237665103821406469,214.142,32.556,0.976
20230009091,140.117,32.565,0.02296,1237661382770098419,140.122,32.556,0.947
20230009090,65.390,32.564,0.01847,1237660751411020991,65.406,32.556,0.997
20230009086,182.257,32.561,0.02566,1237665330388205801,182.273,32.557,0.826
20230009105,351.692,32.574,0.04534,1237680474983235992,351.692,32.559,0.947
20230009081,354.659,32.553,0.01601,1237680311764124022,354.669,32.561,0.993
20230009128,230.852,32.594,0.02308,1237662306732540218,230.826,32.562,0.953
20230061058,20.224,32.565,0.05727,1237680312310431915,20.229,32.564,0.999
20230009085,342.176,32.560,0.03067,1237680499675824566,342.181,32.564,0.997
20230009109,358.990,32.575,0.03133,1237663233913717193,358.997,32.569,0.985
20230009103,24.308,32.573,0.02101,1237678806384706065,24.310,32.570,0.945
20230009110,91.189,32.576,0.04833,1237673429076607303,91.192,32.572,0.953
20230009064,87.016,32.542,0.02510,1237673706641427227,87.008,32.574,0.134
20230053895,32.774,32.581,0.02839,1237678808535204336,32.781,32.574,0.985
20230053810,146.858,32.575,0.02697,1237662224053764443,146.855,32.575,0.983
20230053833,187.303,32.580,0.02969,1237665330390106315,187.306,32.578,0.975
20230009114,30.813,32.584,0.03572,1237678807997612653,30.810,32.584,0.971
20230009115,359.387,32.585,0.03148,1237680478729864150,359.386,32.586,0.992
20230009095,255.004,32.569,0.03275,1237655472898637973,255.047,32.587,0.961
20230009101,66.822,32.572,0.01839,1237660552767604393,66.784,32.590,0.017
20230009127,28.060,32.594,0.01742,1237678807459758430,28.065,32.599,0.979
20230009129,186.113,32.595,0.03288,1237665330389647700,186.113,32.601,0.827
20230050109,230.087,32.611,0.07534,1237662306195472574,230.100,32.602,0.983
20230009134,29.633,32.600,0.01479,1237678893892568046,29.632,32.602,0.995
20230009138,226.307,32.602,0.00846,1237662663211024772,226.312,32.603,0.997
20230009139,247.047,32.602,0.07526,1237662501083218508,247.049,32.604,0.896
20230009166,66.815,32.625,0.02152,1237660552767669825,66.785,32.605,0.072
20230009135,9.444,32.600,0.01619,1237680311232692539,9.452,32.606,0.996
20230061061,354.266,32.608,0.01667,1237680311763993217,354.265,32.609,0.998
20230009148,212.094,32.607,0.05575,1237665103283814631,212.104,32.609,0.952
20230009154,192.640,32.616,0.02272,1237665227308270073,192.640,32.613,0.921
20230009158,27.592,32.619,0.03707,1237678893354975614,27.603,32.614,0.984
20230009160,33.291,32.620,0.02892,1237678894967619953,33.300,32.615,0.979
20230058560,152.307,32.615,0.01936,1237664337707139103,152.312,32.616,0.979
20230009156,193.135,32.616,0.02294,1237665227308467143,193.134,32.617,0.954
20230053667,341.120,32.623,0.02954,1237680503969088025,341.117,32.628,0.954
20230053651,164.852,32.632,0.04117,1237665127462797494,164.855,32.630,0.995
20230009170,31.075,32.630,0.01708,1237678894429962578,31.092,32.634,0.976
20230009181,21.581,32.638,0.01380,1237666213541183834,21.583,32.636,0.996
20230009176,14.282,32.635,0.01670,1237680311771332738,14.293,32.638,0.999
