ID_FASHI,RA_FASHI,DEC_FASHI,cz_FASHI,AGCNr_ALFALFA,RA_ALFALFA,DEC_ALFALFA,cz_ALFALFA
,deg,deg,km/s,,deg,deg,km/s
20230061511,353.583,34.620,6518.68,12672,353.586,34.624,6514
20230011659,141.486,34.620,7253.85,190765,141.494,34.614,7259
20230054138,154.616,34.619,10654.89,5560,154.615,34.632,10677
20230011650,159.720,34.614,6647.61,206619,159.730,34.608,6647
20230061510,5.470,34.613,6277.10,104536,5.486,34.627,6279
20230061509,0.090,34.611,12705.15,331067,0.083,34.611,12687
20230058759,340.739,34.610,7028.00,322576,340.739,34.610,7009
20230061508,345.995,34.609,5898.37,335281,346.000,34.616,5913
20230061506,339.196,34.607,8140.27,322709,339.190,34.610,8115
20230061505,202.402,34.607,9822.45,728943,202.405,34.594,9808
20230011644,217.453,34.601,8609.35,729370,217.459,34.604,8616
20230011640,39.043,34.593,11759.13,2077,39.046,34.601,11752
20230011639,215.195,34.589,8528.41,245568,215.192,34.580,8531
20230061502,335.315,34.586,6427.37,320164,335.317,34.586,6430
20230011634,41.981,34.583,1588.35,124646,41.981,34.583,1608
20230061501,197.946,34.580,5183.59,728715,197.948,34.585,5201
20230011631,220.360,34.579,13651.57,246072,220.359,34.583,13644
20230053970,176.399,34.577,9970.08,217187,176.385,34.571,9951
20230011627,230.437,34.576,6983.95,258710,230.440,34.576,6987
20230011623,158.861,34.571,10872.51,208851,158.890,34.587,10899
20230058756,340.158,34.565,7055.68,322566,340.170,34.555,7005
20230011618,167.765,34.564,1958.36,6222,167.769,34.571,1960
20230061500,20.892,34.563,6983.49,940,20.895,34.571,6987
20230011611,189.112,34.560,6942.62,227379,189.116,34.564,6950
20230011610,171.252,34.559,2103.24,747786,171.258,34.564,2106
20230011607,213.114,34.554,9348.66,240172,213.133,34.554,9405
20230061497,21.073,34.553,6943.45,115613,21.069,34.563,6936
20230011603,139.645,34.552,6363.52,4926,139.649,34.561,6347
20230061496,180.082,34.547,9839.08,226738,180.088,34.546,9860
20230011598,34.430,34.547,7162.57,124803,34.430,34.539,7152
20230061495,197.384,34.544,11081.41,728666,197.404,34.520,11062
20230058754,341.390,34.539,6605.17,322743,341.390,34.539,6640
20230058753,37.288,34.539,3538.46,1959,37.288,34.539,3528
20230061494,346.118,34.537,6078.62,335479,346.116,34.542,6077
20230061493,203.301,34.534,7354.08,8536,203.325,34.526,7331
20230011592,171.141,34.531,12521.85,210306,171.149,34.534,12451
20230061492,10.633,34.531,6199.69,104552,10.630,34.539,6189
20230011591,141.914,34.531,5193.21,194981,141.920,34.544,5199
20230011588,183.526,34.525,6957.82,227081,183.525,34.516,6955
20230061491,330.364,34.524,4719.23,322669,330.367,34.542,4708
20230058752,198.935,34.524,9721.77,728796,198.918,34.522,9733
20230011583,216.900,34.518,3965.57,245759,216.910,34.524,3979
20230061490,0.328,34.517,5024.47,12909,0.332,34.526,5026
20230011581,36.731,34.517,7917.99,120255,36.730,34.522,7939
20230061489,9.873,34.515,4803.48,101238,9.873,34.517,4798
20230061488,349.269,34.515,14376.91,335488,349.275,34.522,14350
20230011577,209.667,34.514,10528.19,729310,209.667,34.521,10526
20230011573,209.324,34.512,8152.04,235474,209.325,34.523,8133
20230011568,141.077,34.504,1691.96,5001,141.090,34.523,1672
20230061487,22.101,34.502,5244.97,115463,22.091,34.501,5244
20230011566,170.408,34.502,10840.62,727979,170.414,34.504,10816
20230011565,157.791,34.501,1494.55,5706,157.796,34.504,1496
20230061486,17.415,34.499,4929.92,104216,17.417,34.495,4941
20230061484,4.263,34.497,4669.31,160,4.263,34.502,4670
20230061483,32.726,34.494,4328.06,124789,32.725,34.500,4325
20230058749,340.164,34.491,9863.25,322724,340.164,34.491,9888
20230061481,201.447,34.489,10282.01,728921,201.437,34.485,10274
20230058748,170.782,34.485,6360.63,6397,170.765,34.483,6358
20230011558,192.506,34.484,6919.20,227540,192.523,34.493,6935
20230011556,226.898,34.481,8952.73,254315,226.901,34.478,8976
20230011554,192.167,34.480,4259.11,221034,192.172,34.474,4257
20230011551,163.155,34.475,1570.78,5990,163.165,34.473,1579
20230058747,42.741,34.474,11526.03,124864,42.741,34.474,11608
20230061478,6.502,34.473,4855.00,101237,6.516,34.476,4852
20230061477,203.770,34.472,7524.59,729039,203.773,34.472,7523
20230061476,23.813,34.472,5089.80,1131,23.817,34.476,5090
20230011545,43.564,34.470,7329.69,124617,43.570,34.467,7336
20230061474,343.209,34.469,6438.31,12227,343.211,34.470,6440
20230011544,38.552,34.468,3336.42,120350,38.555,34.469,3343
20230061472,343.130,34.465,7135.22,322745,343.138,34.467,7146
20230061471,2.280,34.463,6318.99,104530,2.276,34.467,6315
20230058746,217.221,34.459,9965.54,245796,217.215,34.461,9948
20230011537,160.675,34.453,629.30,5829,160.684,34.457,630
20230061468,198.778,34.451,11145.83,728775,198.789,34.456,11160
20230061467,344.094,34.450,13414.32,322746,344.095,34.453,13426
20230011536,191.566,34.450,4190.70,229496,191.573,34.434,4189
20230011535,182.843,34.446,16187.03,227045,182.835,34.456,16139
20230011519,147.400,34.434,1482.80,194094,147.398,34.438,1479
20230011513,179.964,34.429,9753.69,217451,179.964,34.436,9757
20230011511,171.060,34.427,10585.52,728027,171.055,34.435,10570
20230011509,39.416,34.426,4920.79,2105,39.409,34.433,4907
20230058743,179.230,34.424,9237.67,217414,179.230,34.424,9248
20230011506,42.071,34.423,5272.24,2274,42.066,34.418,5279
20230011503,189.014,34.421,9411.04,227372,189.016,34.424,9431
20230054200,170.199,34.420,10664.11,211470,170.207,34.406,10649
20230011494,147.537,34.411,6571.15,190541,147.545,34.416,6581
20230061460,202.929,34.411,9581.53,239203,202.935,34.416,9601
20230061458,24.987,34.410,4254.20,110465,24.985,34.411,4257
20230061457,339.266,34.410,830.16,12113,339.266,34.412,813
20230061456,1.864,34.406,10480.09,104526,1.860,34.407,10499
20230011488,213.061,34.403,10147.43,245436,213.063,34.384,10166
20230061454,347.609,34.399,5500.10,12401,347.608,34.402,5502
20230011486,34.483,34.394,9485.53,124804,34.480,34.396,9492
20230061452,33.519,34.394,8349.13,124793,33.520,34.397,8340
20230058742,203.385,34.393,7316.42,748111,203.385,34.393,7329
20230011483,191.104,34.391,606.12,7916,191.108,34.391,608
20230061450,26.031,34.390,10745.74,1212,26.029,34.386,10749
20230011480,217.587,34.390,4385.78,245832,217.603,34.389,4378
20230050791,167.370,34.388,15054.32,216441,167.373,34.388,15042
20230011477,217.182,34.384,7222.80,245790,217.189,34.387,7258
20230011476,147.169,34.384,11451.43,195648,147.179,34.387,11451
20230011474,170.808,34.384,10607.93,211404,170.811,34.387,10634
20230011473,142.127,34.384,5173.95,195014,142.130,34.385,5165
20230058741,339.938,34.381,7466.81,320299,339.936,34.383,7441
20230054199,160.985,34.374,10586.70,206725,160.987,34.362,10638
20230058740,339.354,34.372,6606.37,12120,339.348,34.381,6667
20230011419,212.462,34.368,8314.49,245410,212.477,34.366,8312
20230011465,221.585,34.367,1636.29,9519,221.594,34.372,1636
20230061445,344.232,34.366,837.14,322447,344.231,34.372,845
20230061443,21.309,34.362,4894.45,975,21.315,34.367,4894
20230061440,341.200,34.357,6971.27,322585,341.210,34.367,6965
20230061439,336.507,34.357,6357.04,322682,336.508,34.360,6359
20230011456,153.543,34.353,11433.32,727637,153.543,34.335,11421
20230061436,341.049,34.350,6737.32,320344,341.043,34.354,6734
20230011448,213.822,34.349,8498.09,245472,213.820,34.351,8497
20230011447,208.498,34.347,7920.08,235426,208.503,34.351,7924
20230058738,197.881,34.346,6257.09,728710,197.881,34.346,6259
20230054159,40.299,34.345,7615.49,124846,40.305,34.357,7610
20230061435,22.199,34.345,2658.70,1054,22.200,34.350,2661
20230011443,142.265,34.345,6876.41,195034,142.270,34.344,6869
20230011438,221.325,34.340,1664.63,245256,221.332,34.330,1663
20230061434,29.995,34.339,4850.03,1472,29.995,34.348,4851
20230011435,212.991,34.337,10166.09,245429,213.010,34.348,10177
20230011434,172.931,34.336,1868.67,6512,172.938,34.333,1866
20230011409,150.554,34.328,6029.18,205932,150.565,34.325,6009
20230052238,32.812,34.327,4822.27,124791,32.815,34.325,4811
20230011423,191.403,34.324,11670.92,227504,191.389,34.326,11692
20230052208,149.900,34.322,6273.02,196009,149.911,34.307,6346
20230011404,173.369,34.317,8082.47,6540,173.380,34.318,8077
20230011420,151.952,34.315,6108.09,200090,151.954,34.313,6138
20230058737,348.535,34.315,5225.64,331184,348.535,34.315,5214
20230011392,218.540,34.315,14365.27,245935,218.538,34.304,14415
20230061429,202.012,34.314,10784.91,238816,202.011,34.314,10775
20230011417,148.473,34.313,11956.46,195817,148.499,34.323,11960
20230061428,339.707,34.308,6125.32,12132,339.707,34.310,6124
20230011393,218.810,34.303,14305.76,729384,218.821,34.314,14310
20230011394,170.425,34.302,8347.52,727982,170.436,34.316,8395
20230061427,22.075,34.299,4688.07,1048,22.078,34.311,4675
20230011383,209.798,34.296,14858.34,235503,209.812,34.292,14830
20230011369,205.147,34.288,4043.09,748176,205.157,34.302,4051
20230011368,209.113,34.284,4923.99,235462,209.121,34.276,4936
20230053967,178.264,34.283,9844.01,217350,178.275,34.276,9780
20230054299,205.741,34.278,7615.98,729191,205.764,34.262,7627
20230011367,177.153,34.276,10237.81,217285,177.154,34.268,10160
20230011364,173.966,34.275,6308.78,216985,173.965,34.280,6310
20230061421,15.634,34.274,11326.01,100720,15.633,34.279,11337
20230011354,141.446,34.274,1646.90,5015,141.453,34.274,1648
20230061420,338.918,34.273,6255.66,320259,338.923,34.281,6258
20230011373,159.854,34.273,6698.39,206631,159.862,34.300,6699
20230061418,28.840,34.268,4594.08,115602,28.849,34.264,4593
20230011348,220.123,34.267,1492.72,249590,220.125,34.281,1489
20230052225,42.452,34.266,4195.75,124613,42.457,34.269,4191
20230011343,187.953,34.263,6879.56,222435,187.950,34.262,6905
20230011342,202.884,34.263,7037.26,728964,202.888,34.254,6998
20230011350,227.611,34.262,9203.97,254363,227.608,34.263,9176
20230054165,34.063,34.260,12589.15,124802,34.056,34.269,12598
20230061416,26.328,34.259,5362.21,110511,26.332,34.268,5362
20230011338,189.242,34.257,6736.12,229366,189.241,34.250,6744
20230011337,192.424,34.252,6668.49,227538,192.413,34.252,6663
20230052243,37.822,34.249,3173.41,124824,37.824,34.255,3177
20230052230,41.786,34.245,5177.07,124863,41.780,34.249,5191
20230011327,183.061,34.242,6699.59,227059,183.054,34.238,6686
20230011326,150.573,34.242,8160.01,208849,150.580,34.236,8134
20230052232,39.492,34.240,3677.33,2109,39.491,34.235,3676
20230011324,140.093,34.240,7368.98,190800,140.094,34.236,7274
20230011323,228.723,34.239,2790.18,254094,228.725,34.242,2779
20230011322,191.303,34.239,11563.24,728300,191.293,34.241,11556
20230061411,197.701,34.235,10594.20,728693,197.715,34.246,10604
20230011316,228.436,34.235,2313.68,258695,228.457,34.223,2306
20230061407,340.322,34.226,6430.45,12150,340.306,34.242,6510
20230061405,32.243,34.221,11510.07,121107,32.239,34.224,11506
20230061403,337.609,34.214,4850.49,322695,337.629,34.216,4853
20230011295,172.795,34.204,6306.85,6507,172.802,34.202,6307
20230058735,199.537,34.203,6095.00,748037,199.539,34.213,6086
20230061400,203.716,34.197,7294.70,748115,203.718,34.202,7289
20230054164,32.802,34.193,12552.46,124790,32.801,34.205,12571
20230061398,339.950,34.192,6907.14,322716,339.950,34.191,6900
20230061396,23.995,34.185,4203.61,114710,24.005,34.186,4204
20230061395,197.528,34.185,813.78,8246,197.522,34.181,809
20230011278,207.493,34.177,4457.40,729273,207.496,34.180,4460
20230011273,150.028,34.173,5113.02,190718,150.032,34.171,5110
20230061393,29.177,34.172,4661.50,1411,29.161,34.177,4632
20230011269,218.132,34.168,12714.28,245883,218.143,34.178,12685
20230061392,335.512,34.164,13952.26,322676,335.506,34.168,13964
20230061391,15.848,34.162,11239.23,115586,15.852,34.169,11243
20230061389,202.094,34.156,7742.63,239202,202.077,34.162,7721
20230058732,338.961,34.155,6367.03,321245,338.981,34.153,6371
20230011262,179.327,34.155,970.04,216022,179.330,34.152,973
20230061388,42.944,34.154,5447.27,124866,42.953,34.158,5445
20230058733,346.449,34.154,5330.13,12358,346.455,34.160,5338
20230011259,207.115,34.153,10416.69,729261,207.118,34.158,10412
20230011257,168.560,34.153,8155.58,210174,168.572,34.154,8180
20230061387,203.877,34.153,7256.81,729058,203.869,34.152,7326
20230061386,16.186,34.152,10663.47,115327,16.175,34.166,10629
20230061385,201.039,34.152,6883.85,234586,201.051,34.149,6888
20230011254,206.821,34.150,4901.81,8718,206.823,34.149,4884
20230011252,228.305,34.148,2319.20,9772,228.321,34.148,2319
20230011250,174.718,34.147,6342.35,217026,174.727,34.149,6345
20230011247,142.940,34.143,5229.22,198771,142.944,34.146,5239
20230061383,22.917,34.143,7265.00,115595,22.919,34.150,7262
20230011245,154.000,34.141,11355.42,206237,154.000,34.138,11357
20230011238,166.869,34.136,12979.75,216386,166.886,34.137,12938
20230061382,199.139,34.134,9488.57,728820,199.152,34.139,9492
20230058728,19.939,34.133,3910.76,115416,19.939,34.133,3861
20230061380,20.748,34.131,5131.65,110276,20.759,34.134,5106
20230011232,206.100,34.129,7469.74,729218,206.102,34.123,7467
20230061377,195.647,34.129,9996.22,234183,195.625,34.128,10006
20230011230,212.899,34.129,10108.85,245424,212.891,34.144,10130
20230011224,188.801,34.124,6881.36,220814,188.801,34.121,6878
20230054172,33.800,34.118,8572.47,124794,33.799,34.130,8567
20230058727,149.375,34.115,5232.52,195937,149.375,34.115,5247
20230011214,141.322,34.113,6754.96,5011,141.329,34.103,6752
20230011212,214.575,34.111,10083.21,245529,214.591,34.116,10100
20230054403,44.818,34.109,11837.78,120792,44.827,34.104,11852
20230011209,190.685,34.104,4202.14,728286,190.683,34.114,4186
20230061375,199.248,34.103,9443.04,8352,199.250,34.099,9445
20230052229,42.090,34.102,5140.85,124903,42.085,34.100,5214
20230011207,193.488,34.102,673.96,226718,193.483,34.103,675
20230011206,175.667,34.102,9992.31,217086,175.649,34.089,9972
20230011205,220.005,34.101,1501.05,245246,220.017,34.102,1510
20230011204,147.632,34.101,6542.89,195706,147.639,34.101,6543
20230058726,38.151,34.098,3539.78,124828,38.151,34.098,3536
20230054405,41.243,34.093,9513.63,124855,41.241,34.099,9498
20230058724,150.687,34.090,12902.27,205954,150.713,34.076,12919
20230011194,191.614,34.086,4189.20,747988,191.608,34.084,4187
20230061373,339.300,34.083,6041.18,321246,339.312,34.089,6028
20230011188,138.617,34.078,14152.71,727530,138.618,34.076,14124
20230061371,198.022,34.077,10058.80,728722,198.043,34.083,10069
20230011184,173.349,34.075,2513.15,215908,173.355,34.077,2514
20230011183,222.670,34.074,14476.88,246220,222.673,34.072,14472
20230011182,138.231,34.073,9699.89,4848,138.240,34.076,9659
20230011181,180.345,34.073,6817.28,226751,180.336,34.079,6822
20230052220,45.094,34.070,6807.16,2461,45.092,34.072,6800
20230011177,168.616,34.070,7259.33,727871,168.617,34.071,7247
20230061370,339.659,34.068,7467.17,12129,339.653,34.069,7464
20230061369,198.156,34.065,10218.39,234359,198.155,34.064,10215
20230052231,36.559,34.065,3253.24,124819,36.559,34.065,3245
20230061367,336.995,34.064,6180.47,322690,336.987,34.059,6192
20230061366,199.047,34.062,9462.81,234391,199.051,34.056,9456
20230011173,146.076,34.062,12709.17,190855,146.070,34.051,12773
20230061364,18.603,34.057,4250.90,110144,18.615,34.060,4257
20230061363,337.204,34.054,14319.60,322691,337.197,34.055,14332
20230052233,37.418,34.054,3908.03,124781,37.417,34.051,3908
20230058721,219.180,34.052,9720.78,245994,219.178,34.043,9712
20230052242,32.909,34.047,6182.83,1685,32.907,34.048,6176
20230052227,44.085,34.047,5054.48,124619,44.083,34.041,5047
20230011168,145.868,34.047,8462.78,5194,145.878,34.037,8523
20230054476,219.988,34.045,9443.43,246048,219.997,34.006,9415
20230011166,203.743,34.045,7108.35,8561,203.741,34.044,7119
20230054421,45.132,34.043,11948.35,2462,45.125,34.038,11926
20230052237,39.384,34.042,2538.72,124645,39.380,34.046,2541
20230054418,42.420,34.042,11640.27,121100,42.414,34.033,11661
20230011160,206.529,34.041,4771.29,239204,206.531,34.036,4769
20230011159,163.398,34.041,1867.51,200654,163.416,34.038,1862
20230061359,23.686,34.040,4460.76,1125,23.695,34.049,4480
20230061358,25.570,34.040,6031.14,115619,25.572,34.038,6053
20230011157,213.449,34.036,10063.78,245449,213.443,34.020,10149
20230058720,23.679,34.036,4458.57,115216,23.671,34.028,4419
20230061356,16.895,34.034,4530.39,110045,16.896,34.031,4526
20230061355,197.965,34.034,5093.86,234354,197.977,34.037,5087
20230061354,4.288,34.033,5010.83,104535,4.282,34.038,5007
20230061352,21.329,34.026,4770.93,979,21.333,34.026,4761
20230011150,189.491,34.026,6712.38,7799,189.491,34.022,6711
20230058718,340.070,34.021,6818.68,322555,340.074,34.010,6838
20230011144,144.766,34.019,4417.53,5140,144.785,34.011,4420
20230052226,40.713,34.018,4545.00,124852,40.716,34.014,4539
20230011143,224.477,34.017,6066.82,246305,224.478,34.009,6055
20230011142,169.089,34.017,10225.88,219770,169.097,34.021,10206
20230061351,21.020,34.017,6744.91,115573,21.025,34.009,6758
20230011141,175.607,34.014,9992.47,217082,175.611,34.022,9993
20230061349,29.487,34.011,4628.53,115627,29.494,34.005,4634
20230011136,215.917,34.008,3848.13,9221,215.937,34.016,3846
20230011134,169.472,34.007,10681.48,212909,169.484,34.007,10687
20230011132,149.539,34.005,11347.23,195969,149.542,34.002,11350
20230061347,340.817,34.004,6730.70,320330,340.822,34.004,6744
20230053979,174.535,34.001,9972.48,217015,174.546,33.974,10051
20230011126,147.257,33.995,1487.70,194092,147.260,33.988,1497
20230011123,221.117,33.992,9702.58,246109,221.128,33.993,9701
20230011120,220.098,33.991,1485.88,9465,220.109,33.993,1491
20230061340,198.298,33.980,10518.01,8299,198.298,33.993,10558
20230011117,220.254,33.980,13710.51,246066,220.260,33.976,13726
20230011068,333.941,33.978,5000.77,322214,333.949,33.979,4999
20230011124,166.903,33.977,13254.50,727833,166.897,33.971,13242
20230061339,198.430,33.976,10301.73,234366,198.429,33.989,10300
20230058715,20.694,33.969,5526.37,110268,20.694,33.969,5498
20230011076,39.042,33.968,9535.33,124835,39.045,33.967,9547
20230058717,143.796,33.963,8535.12,190368,143.812,33.982,8456
20230011019,339.035,33.960,6601.84,12099,339.033,33.963,6605
20230011084,186.389,33.960,7308.10,747910,186.385,33.962,7304
20230061335,331.392,33.959,4765.46,322641,331.397,33.960,4749
20230058714,349.081,33.957,4995.08,335485,349.087,33.964,5002
20230011079,21.746,33.957,4138.14,110334,21.761,33.956,4143
20230011077,22.104,33.955,4439.29,115594,22.098,33.969,4425
20230011059,190.874,33.947,4245.72,747979,190.868,33.951,4248
20230011057,38.629,33.947,4448.67,2054,38.633,33.944,4436
20230011044,211.128,33.947,7955.27,240052,211.117,33.955,7939
20230058711,205.012,33.946,7326.71,748175,205.018,33.926,7324
20230011086,203.550,33.946,12038.99,729010,203.557,33.944,12037
20230011052,339.004,33.945,773.99,12101,339.007,33.951,775
20230011051,167.264,33.945,6348.04,6195,167.270,33.951,6342
20230011029,339.160,33.945,6066.39,320272,339.165,33.954,6069
20230058713,159.420,33.938,17487.00,206598,159.420,33.938,17527
20230058712,229.315,33.938,9133.98,254440,229.315,33.938,9166
20230011037,341.486,33.937,6967.19,322753,341.515,33.964,6963
20230011025,17.545,33.936,11296.08,115639,17.552,33.932,11301
20230011032,174.798,33.936,9799.62,210560,174.813,33.934,9799
20230052239,35.511,33.934,5002.51,1826,35.518,33.945,5006
20230011033,39.541,33.934,11170.58,124839,39.546,33.945,11192
20230011001,346.839,33.934,5806.02,333916,346.840,33.948,5786
20230011058,150.140,33.933,5039.05,205891,150.152,33.939,5043
20230011035,140.557,33.932,6013.61,190243,140.565,33.939,6006
20230011013,194.679,33.931,7259.10,227720,194.686,33.936,7262
20230011022,26.404,33.930,5394.78,110837,26.413,33.937,5398
20230011006,186.356,33.927,3850.59,229450,186.354,33.941,3846
20230011039,161.983,33.924,6853.81,206819,161.993,33.934,6854
20230058710,339.352,33.920,6379.56,320281,339.358,33.923,6381
20230061328,218.472,33.915,8092.53,245925,218.474,33.920,8087
20230010988,149.467,33.915,15247.34,195957,149.477,33.921,15221
20230010987,156.993,33.913,11061.73,206452,157.013,33.925,11069
20230010985,17.640,33.913,11305.12,115608,17.630,33.913,11349
20230058709,347.845,33.908,4679.89,335590,347.845,33.908,4659
20230058708,218.438,33.907,13122.07,245915,218.438,33.907,13135
20230010976,44.766,33.907,3891.95,2448,44.776,33.913,3876
20230010978,20.994,33.906,4869.39,944,20.997,33.907,4856
20230010974,171.826,33.905,6292.58,747788,171.831,33.914,6292
20230010972,163.277,33.905,1737.55,6001,163.287,33.915,1729
20230010971,29.418,33.904,5618.53,110841,29.427,33.894,5600
20230010961,144.769,33.897,5715.33,195360,144.779,33.901,5707
20230010960,12.769,33.897,10392.06,104599,12.777,33.891,10369
20230061325,206.755,33.896,4953.22,8713,206.762,33.896,4964
20230010955,159.543,33.891,6633.07,206607,159.552,33.888,6640
20230010949,184.345,33.886,6698.48,227134,184.346,33.882,6688
20230061323,206.780,33.881,4519.22,8715,206.780,33.881,4516
20230061322,203.685,33.880,6995.42,234924,203.689,33.899,7007
20230010939,163.645,33.879,12277.96,208894,163.654,33.875,12300
20230061320,203.912,33.870,7437.28,748120,203.935,33.879,7465
20230061319,203.375,33.870,6952.69,728992,203.360,33.870,6980
20230010928,146.426,33.868,6732.06,5217,146.439,33.868,6733
20230010923,190.571,33.863,4200.76,227472,190.572,33.866,4220
20230010920,140.502,33.860,7210.00,190805,140.520,33.864,7214
20230010919,171.161,33.859,10263.87,728031,171.180,33.857,10256
20230058706,20.997,33.856,5195.05,110300,20.995,33.857,5155
20230010916,150.552,33.853,5157.31,190677,150.559,33.854,5180
20230010915,27.079,33.852,5784.89,110840,27.088,33.839,5796
20230010914,137.858,33.852,8032.92,194434,137.873,33.849,8029
20230061315,216.384,33.848,3334.79,9243,216.390,33.849,3334
20230061314,196.365,33.848,7112.61,234266,196.370,33.852,7130
20230010906,144.864,33.847,5791.70,190420,144.868,33.849,5785
20230061313,206.605,33.844,4791.96,748202,206.609,33.849,4792
20230010901,154.277,33.844,1369.11,208772,154.289,33.848,1369
20230010900,145.612,33.844,6599.37,195431,145.634,33.852,6588
20230010899,345.466,33.844,5086.06,334643,345.467,33.845,5085
20230054116,181.170,33.842,6881.48,226826,181.173,33.844,6846
20230058705,202.671,33.839,10533.76,728957,202.671,33.839,10532
20230010895,173.353,33.839,2549.31,215909,173.370,33.837,2554
20230061311,210.409,33.836,8087.58,8941,210.412,33.828,8058
20230010891,18.228,33.835,15001.39,110128,18.236,33.841,14994
20230061310,202.372,33.834,7412.89,728940,202.373,33.828,7409
20230010889,17.768,33.832,4547.89,738,17.774,33.832,4551
20230010885,175.766,33.828,9407.03,217101,175.775,33.841,9427
20230061309,199.519,33.828,10380.93,239081,199.523,33.825,10365
20230010882,144.324,33.827,6815.88,190390,144.331,33.824,6812
20230010881,185.715,33.827,572.99,223231,185.720,33.831,571
20230010872,168.735,33.821,11067.54,6274,168.738,33.827,11073
20230061308,24.872,33.820,4844.75,110463,24.879,33.825,4832
20230010870,337.640,33.819,883.92,12060,337.640,33.821,883
20230010868,343.289,33.818,6282.66,322614,343.288,33.825,6287
20230010867,34.390,33.817,5424.87,124943,34.399,33.815,5426
20230061307,217.025,33.817,4082.38,9279,217.027,33.821,4097
20230061306,215.443,33.816,4340.95,245587,215.449,33.815,4353
20230010862,33.055,33.815,6159.21,124936,33.063,33.818,6155
20230061305,199.324,33.815,6172.93,239243,199.330,33.816,6169
20230010861,174.706,33.815,9744.86,219112,174.724,33.826,9792
20230010860,18.953,33.814,4201.61,809,18.960,33.817,4202
20230058702,33.973,33.811,9666.60,120129,33.977,33.810,9655
20230010856,138.491,33.811,13032.87,194516,138.497,33.818,13025
20230010855,22.400,33.810,6577.68,110368,22.407,33.826,6582
20230010852,1.862,33.809,5052.27,104578,1.863,33.807,5055
20230058703,22.399,33.809,6579.71,115465,22.396,33.798,6598
20230010846,174.677,33.805,1853.76,6610,174.686,33.806,1853
20230061303,210.424,33.804,7619.28,249672,210.427,33.808,7613
20230010845,171.442,33.804,10251.95,728039,171.443,33.803,10247
20230010841,18.775,33.802,4428.52,110158,18.785,33.783,4455
20230010840,357.997,33.802,12618.58,330982,357.995,33.801,12576
20230058698,204.700,33.796,4137.76,239250,204.700,33.796,4121
20230061301,204.011,33.794,12222.49,729088,204.018,33.804,12215
20230010824,176.193,33.792,9377.02,217165,176.206,33.799,9375
20230061299,33.411,33.787,14892.71,121121,33.430,33.766,14887
20230058696,209.809,33.786,15125.14,235504,209.808,33.776,15103
20230010814,190.949,33.785,12795.69,227482,190.953,33.782,12795
20230010811,143.971,33.783,6915.27,198826,143.982,33.780,6912
20230061298,209.442,33.782,10334.43,235481,209.435,33.784,10341
20230061297,211.701,33.779,10587.99,729319,211.705,33.766,10630
20230061296,205.325,33.777,2036.61,8662,205.324,33.771,2035
20230010801,33.813,33.774,12745.36,120124,33.808,33.781,12731
20230010799,155.911,33.773,10030.07,5622,155.923,33.769,10001
20230058694,178.603,33.773,14393.28,217368,178.603,33.773,14400
20230010795,16.597,33.768,4579.13,110026,16.600,33.775,4578
20230010794,43.934,33.767,1546.13,2392,43.947,33.766,1548
20230010793,36.574,33.767,5099.92,124949,36.581,33.771,5106
20230058692,177.950,33.765,3083.18,219840,177.950,33.765,3092
20230058691,200.235,33.760,10541.90,728902,200.235,33.760,10572
20230010777,150.880,33.753,6163.38,200012,150.884,33.741,6180
20230010772,13.088,33.749,10378.15,104602,13.085,33.751,10386
20230010769,35.585,33.748,3666.63,1829,35.588,33.748,3664
20230010768,162.044,33.747,1645.12,205668,162.040,33.740,1644
20230010767,140.450,33.745,6865.33,194815,140.456,33.737,6864
20230061294,202.902,33.743,7256.05,748093,202.906,33.742,7250
20230010763,27.663,33.740,5647.09,110560,27.670,33.742,5645
20230010761,176.045,33.739,9489.62,217131,176.051,33.736,9524
20230010760,41.094,33.738,5333.39,2212,41.102,33.735,5328
20230061292,203.136,33.737,6973.66,234839,203.135,33.729,6957
20230058686,170.321,33.737,12572.97,216741,170.342,33.729,12580
20230010757,139.901,33.736,6061.77,4941,139.918,33.734,6106
20230010754,175.474,33.734,7974.06,217072,175.495,33.746,7979
20230058689,342.115,33.733,6547.05,320909,342.115,33.733,6543
20230061289,214.028,33.732,8515.77,9132,214.028,33.724,8515
20230058688,179.145,33.732,9263.82,217405,179.145,33.732,9257
20230010752,161.948,33.731,1648.06,5898,161.968,33.730,1642
20230054206,168.873,33.728,7243.76,747758,168.877,33.726,7232
20230061286,197.344,33.727,4740.97,239240,197.354,33.725,4736
20230010747,176.534,33.725,9384.86,211094,176.556,33.729,9334
20230010746,140.171,33.724,7213.62,190225,140.195,33.714,7209
20230010745,34.706,33.724,5040.82,1778,34.712,33.722,5038
20230010743,160.403,33.723,6669.56,206673,160.413,33.722,6677
20230058685,179.423,33.723,14621.89,217423,179.423,33.723,14622
20230010742,4.466,33.723,7359.41,101231,4.475,33.713,7384
20230010741,141.535,33.722,537.27,194054,141.537,33.725,537
20230010739,174.499,33.719,11097.65,217012,174.517,33.719,11094
20230010738,32.341,33.719,11591.61,124935,32.354,33.704,11643
20230010737,343.428,33.717,6306.77,12234,343.427,33.708,6307
20230058682,207.926,33.713,14993.34,729291,207.930,33.702,14960
20230061283,199.244,33.709,6243.06,728833,199.245,33.709,6240
20230010730,184.945,33.708,6451.48,227167,184.953,33.726,6451
20230010728,175.939,33.706,9351.16,217124,175.948,33.690,9350
